"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-03","1.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","18.9",",,W","  180",",,W","  180",",,W","4.5",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-04","1.2",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","21.7",",,W","  200",",,W","  200",",,W","3.6",",,W","6.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-05","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","21.7",",,W","   70",",,W","  220",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-06","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","20.6",",,W","   70",",,W","  180",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-07","0.9",",,W",,,"28.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","20.0",",,W","  220",",,W","  110",",,W","4.0",",,W","9.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-08","2.4",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","21.1",",,W","  280",",,W","  260",",,W","7.2",",,W","12.5",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-09","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.0",",,W","20.6",",,W","  280",",,W","  250",",,W","6.7",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-10","0.9",",,W",,,"12.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.2",",,W","21.1",",,W","  220",",,W","  230",",,W","3.6",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-11","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","19.4",",,W","  290",",,W","  270",",,W","5.8",",,W","9.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-12","1.3",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","20.6",",,W","   60",",,W","  190",",,W","3.6",",,W","8.9",",,W",,,,,"    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-13","2.1",",,W",,,"17.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","20.6",",,W","  270",",,W","  210",",,W","4.5",",,W","13.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-14","0.5",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"30.6",",,W","22.2",",,W","   70",",,W","   80",",,W","3.1",",,W","5.8",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-15","2.1",",,W",,,"19.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","21.1",",,W","   60",",,W","   60",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-16","1.3",",,W",,,"33.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","20.6",",,W","   80",",,W","  120",",,W","4.0",",,W","6.3",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-17","1.7",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","22.2",",,W","  120",",,W","  120",",,W","5.4",",,W","8.9",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-18","2.2",",,W",,,"19.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","18.3",",,W","  290",",,W","  300",",,W","8.1",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-19","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","17.2",",,W","  280",",,W","  260",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-20","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"29.4",",,W","18.9",",,W","  260",",,W","  220",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-21","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","22.8",",,W","  300",",,W","  280",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-22","2.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","19.4",",,W","   10",",,W","   50",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-23","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","17.8",",,W","   70",",,W","   40",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-24","0.5",",,W",,,"3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.8",",,W","19.4",",,W","  190",",,W","  130",",,W","3.6",",,W","6.7",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-25","0.6",",,W",,,"11.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.6",",,W","20.6",",,W","  200",",,W","  100",",,W","4.0",",,W","12.5",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-26","1.2",",,W",,,"13.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","22.8",",,W","   60",",,W","  290",",,W","4.0",",,W","6.3",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-27","2.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.1",",,W","   60",",,W","   40",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-28","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","20.6",",,W","  110",",,W","  160",",,W","4.0",",,W","8.5",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-29","1.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","20.0",",,W","   60",",,W","   60",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-30","2.2",",,W",,,"6.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","20.0",",,W","  310",",,W","  290",",,W","6.3",",,W","10.7",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-08-31","3.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.8",",,W","   40",",,W","   20",",,W","7.2",",,W","10.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-01","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","16.1",",,W","   60",",,W","   20",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-02","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","16.7",",,W","  220",",,W","  230",",,W","4.0",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-03","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.1",",,W","20.0",",,W","  240",",,W","  280",",,W","4.5",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-04","0.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"31.7",",,W","22.8",",,W","   60",",,W","   60",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-05","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.3",",,W","23.9",",,W","   60",",,W","   50",",,W","4.0",",,W","5.8",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-06","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","25.0",",,W","   50",",,W","  260",",,W","3.6",",,W","4.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-07","0.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"33.9",",,W","24.4",",,W","  300",",,W","  300",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-08","0.8",",,W",,,"2.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"32.2",",,W","21.7",",,W","  290",",,W","  280",",,W","5.4",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-09","0.5",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.9",",,W","21.1",",,W","   70",",,W","   60",",,W","6.7",",,W","11.2",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-10","1.1",",,W",,,"45.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","20.6",",,W","   70",",,W","   30",",,W","5.4",",,W","8.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-11","1.3",",,W",,,"42.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","20.6",",,W","  210",",,W","  220",",,W","4.5",",,W","6.7",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-12","0.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"27.8",",,W","20.0",",,W","  230",",,W","  210",",,W","3.1",",,W","4.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-13","1.2",",,W",,,"5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.1",",,W","21.1",",,W","  220",",,W","  210",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-14","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W","  290",",,W","  350",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-15","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","14.4",",,W","   50",",,W","   10",",,W","6.3",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-16","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.9",",,W","15.6",",,W","  300",",,W","  310",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-17","1.0",",,W",,,"5.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W","  120",",,W","  190",",,W","3.6",",,W","5.8",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-18","1.5",",,W",,,"34.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.0",",,W","15.6",",,W","  290",",,W","  290",",,W","5.4",",,W","7.6",",,W","    1",",,W","    1",",,W",,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-19","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","14.4",",,W","  290",",,W","  270",",,W","5.8",",,W","8.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-20","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","14.4",",,W","  300",",,W","  250",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-21","1.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W","   50",",,W","   40",",,W","4.0",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-22","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","15.0",",,W","   70",",,W","   50",",,W","7.6",",,W","11.6",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-23","5.2",",,W",,,"24.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","13.9",",,W","   60",",,W","   60",",,W","8.9",",,W","14.8",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-24","5.3",",,W",,,"31.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","16.7",",,W","   60",",,W","   60",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-25","4.3",",,W",,,"15.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","13.9",",,W","   60",",,W","   40",",,W","10.3",",,W","16.5",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-26","3.0",",,W",,,"5.1",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","12.2",",,W","   60",",,W","   60",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-27","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","10.0",",,W","   60",",,W","   50",",,W","8.1",",,W","11.6",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-28","2.9",",,W",,,"9.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","13.3",",,W","   60",",,W","   40",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-29","3.6",",,W",,,"139.2",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","15.0",",,W","   80",",,W","   60",",,W","7.6",",,W","13.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-09-30","2.3",",,W",,,"1.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.9",",,W","13.9",",,W","   30",",,W","   20",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-01","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"24.4",",,W","15.0",",,W","   40",",,W","   20",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-02","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","17.2",",,W","   20",",,W","   10",",,W","5.4",",,W","8.5",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-03","0.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"26.7",",,W","16.1",",,W","  280",",,W","  280",",,W","3.1",",,W","4.0",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-04","0.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"28.3",",,W","18.9",",,W","  140",",,W","  120",",,W","3.1",",,W","5.8",",,W","    1",",,W",,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-05","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","16.7",",,W","  130",",,W","  130",",,W","4.0",",,W","6.3",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-06","1.0",",,W",,,"3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"21.7",",,W","19.4",",,W","   90",",,W","  100",",,W","4.5",",,W","5.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-07","2.6",",,W",,,"8.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","11.7",",,W","  280",",,W","  280",",,W","6.3",",,W","9.4",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-08","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.0",",,W","10.0",",,W","  220",",,W","  210",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-09","1.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","9.4",",,W","  260",",,W","  240",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-10","1.5",",,W",,,"0.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","11.1",",,W","  220",",,W","  210",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-11","0.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W","  240",",,W","  250",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-12","0.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"20.6",",,W","11.7",",,W","  300",",,W","  240",",,W","3.6",",,W","4.9",",,W",,,,,,,,,,,"    1",",,W"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-13","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","10.6",",,W","   60",",,W","   60",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-14","2.0",",,W",,,"20.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.3",",,W","9.4",",,W","   50",",,W","   50",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-15","2.6",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","10.0",",,W","  300",",,W","  300",",,W","6.3",",,W","10.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-16","1.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","8.9",",,W","   60",",,W","   10",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-17","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"16.1",",,W","10.6",",,W","   50",",,W","   70",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-18","0.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","11.1",",,W","  210",",,W","  180",",,W","3.1",",,W","5.4",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-19","0.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.8",",,W","11.1",",,W","  250",",,W","  130",",,W","4.0",",,W","6.7",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-20","1.2",",,W",,,"21.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","15.0",",,W","  110",",,W","  130",",,W","4.0",",,W","7.6",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-21","2.5",",,W",,,"17.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"17.2",",,W","13.3",",,W","  280",",,W","  270",",,W","8.1",",,W","12.5",",,W","    1",",,W",,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-22","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"13.9",",,W","8.9",",,W","  310",",,W","  300",",,W","8.1",",,W","13.9",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-23","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"15.6",",,W","8.3",",,W","  300",",,W","  300",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-24","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"18.3",",,W","8.3",",,W","  240",",,W","  250",",,W","4.0",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-25","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"22.2",",,W","11.7",",,W","  240",",,W","  230",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-26","1.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"25.0",",,W","14.4",",,W","  240",",,W","  250",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2023-10-27","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400",,,"23.3",",,W","17.2",",,W","  240",",,W","  230",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,,,
